ID,Value,Value,
6997,Value6997,Value6997,
6998,Value6998,Value6998,
6999,Value6999,Value6999,
7000,Value7000,Value7000,
7001,Value7001,Value7001,
7002,Value7002,Value7002,
7003,Value7003,Value7003,
7004,Value7004,Value7004,
7005,Value7005,Value7005,
7006,Value7006,Value7006,
7007,Value7007,Value7007,
7008,Value7008,Value7008,
7009,Value7009,Value7009,
7010,Value7010,Value7010,
7011,Value7011,Value7011,
7012,Value7012,Value7012,
7013,Value7013,Value7013,
7014,Value7014,Value7014,
7015,Value7015,Value7015,
7016,Value7016,Value7016,
7017,Value7017,Value7017,
7018,Value7018,Value7018,
7019,Value7019,Value7019,
7020,Value7020,Value7020,
7021,Value7021,Value7021,
7022,Value7022,Value7022,
7023,Value7023,Value7023,
7024,Value7024,Value7024,
7025,Value7025,Value7025,
7026,Value7026,Value7026,
7027,Value7027,Value7027,
7028,Value7028,Value7028,
7029,Value7029,Value7029,
7030,Value7030,Value7030,
7031,Value7031,Value7031,
7032,Value7032,Value7032,
7033,Value7033,Value7033,
7034,Value7034,Value7034,
7035,Value7035,Value7035,
7036,Value7036,Value7036,
7037,Value7037,Value7037,
7038,Value7038,Value7038,
7039,Value7039,Value7039,
7040,Value7040,Value7040,
7041,Value7041,Value7041,
7042,Value7042,Value7042,
7043,Value7043,Value7043,
7044,Value7044,Value7044,
7045,Value7045,Value7045,
7046,Value7046,Value7046,
7047,Value7047,Value7047,
7048,Value7048,Value7048,
7049,Value7049,Value7049,
7050,Value7050,Value7050,
7051,Value7051,Value7051,
7052,Value7052,Value7052,
7053,Value7053,Value7053,
7054,Value7054,Value7054,
7055,Value7055,Value7055,
7056,Value7056,Value7056,
7057,Value7057,Value7057,
7058,Value7058,Value7058,
7059,Value7059,Value7059,
7060,Value7060,Value7060,
7061,Value7061,Value7061,
7062,Value7062,Value7062,
7063,Value7063,Value7063,
7064,Value7064,Value7064,
7065,Value7065,Value7065,
7066,Value7066,Value7066,
7067,Value7067,Value7067,
7068,Value7068,Value7068,
7069,Value7069,Value7069,
7070,Value7070,Value7070,
7071,Value7071,Value7071,
7072,Value7072,Value7072,
7073,Value7073,Value7073,
7074,Value7074,Value7074,
7075,Value7075,Value7075,
7076,Value7076,Value7076,
7077,Value7077,Value7077,
7078,Value7078,Value7078,
7079,Value7079,Value7079,
7080,Value7080,Value7080,
7081,Value7081,Value7081,
7082,Value7082,Value7082,
7083,Value7083,Value7083,
7084,Value7084,Value7084,
7085,Value7085,Value7085,
7086,Value7086,Value7086,
7087,Value7087,Value7087,
7088,Value7088,Value7088,
7089,Value7089,Value7089,
7090,Value7090,Value7090,
7091,Value7091,Value7091,
7092,Value7092,Value7092,
7093,Value7093,Value7093,
7094,Value7094,Value7094,
7095,Value7095,Value7095,
7096,Value7096,Value7096,
7097,Value7097,Value7097,
7098,Value7098,Value7098,
7099,Value7099,Value7099,
7100,Value7100,Value7100,
7101,Value7101,Value7101,
7102,Value7102,Value7102,
7103,Value7103,Value7103,
7104,Value7104,Value7104,
7105,Value7105,Value7105,
7106,Value7106,Value7106,
7107,Value7107,Value7107,
7108,Value7108,Value7108,
7109,Value7109,Value7109,
7110,Value7110,Value7110,
7111,Value7111,Value7111,
7112,Value7112,Value7112,
7113,Value7113,Value7113,
7114,Value7114,Value7114,
7115,Value7115,Value7115,
7116,Value7116,Value7116,
7117,Value7117,Value7117,
7118,Value7118,Value7118,
7119,Value7119,Value7119,
7120,Value7120,Value7120,
7121,Value7121,Value7121,
7122,Value7122,Value7122,
7123,Value7123,Value7123,
7124,Value7124,Value7124,
7125,Value7125,Value7125,
7126,Value7126,Value7126,
7127,Value7127,Value7127,
7128,Value7128,Value7128,
7129,Value7129,Value7129,
7130,Value7130,Value7130,
7131,Value7131,Value7131,
7132,Value7132,Value7132,
7133,Value7133,Value7133,
7134,Value7134,Value7134,
7135,Value7135,Value7135,
7136,Value7136,Value7136,
7137,Value7137,Value7137,
7138,Value7138,Value7138,
7139,Value7139,Value7139,
7140,Value7140,Value7140,
7141,Value7141,Value7141,
7142,Value7142,Value7142,
7143,Value7143,Value7143,
7144,Value7144,Value7144,
7145,Value7145,Value7145,
7146,Value7146,Value7146,
7147,Value7147,Value7147,
7148,Value7148,Value7148,
7149,Value7149,Value7149,
7150,Value7150,Value7150,
7151,Value7151,Value7151,
7152,Value7152,Value7152,
7153,Value7153,Value7153,
7154,Value7154,Value7154,
7155,Value7155,Value7155,
7156,Value7156,Value7156,
7157,Value7157,Value7157,
7158,Value7158,Value7158,
7159,Value7159,Value7159,
7160,Value7160,Value7160,
7161,Value7161,Value7161,
7162,Value7162,Value7162,
7163,Value7163,Value7163,
7164,Value7164,Value7164,
7165,Value7165,Value7165,
7166,Value7166,Value7166,
7167,Value7167,Value7167,
7168,Value7168,Value7168,
7169,Value7169,Value7169,
7170,Value7170,Value7170,
7171,Value7171,Value7171,
7172,Value7172,Value7172,
7173,Value7173,Value7173,
7174,Value7174,Value7174,
7175,Value7175,Value7175,
7176,Value7176,Value7176,
7177,Value7177,Value7177,
7178,Value7178,Value7178,
7179,Value7179,Value7179,
7180,Value7180,Value7180,
7181,Value7181,Value7181,
7182,Value7182,Value7182,
7183,Value7183,Value7183,
7184,Value7184,Value7184,
7185,Value7185,Value7185,
7186,Value7186,Value7186,
7187,Value7187,Value7187,
7188,Value7188,Value7188,
7189,Value7189,Value7189,
7190,Value7190,Value7190,
7191,Value7191,Value7191,
7192,Value7192,Value7192,
7193,Value7193,Value7193,
7194,Value7194,Value7194,
7195,Value7195,Value7195,
7196,Value7196,Value7196,
7197,Value7197,Value7197,
7198,Value7198,Value7198,
7199,Value7199,Value7199,
7200,Value7200,Value7200,
7201,Value7201,Value7201,
7202,Value7202,Value7202,
7203,Value7203,Value7203,
7204,Value7204,Value7204,
7205,Value7205,Value7205,
7206,Value7206,Value7206,
7207,Value7207,Value7207,
7208,Value7208,Value7208,
7209,Value7209,Value7209,
7210,Value7210,Value7210,
7211,Value7211,Value7211,
7212,Value7212,Value7212,
7213,Value7213,Value7213,
7214,Value7214,Value7214,
7215,Value7215,Value7215,
7216,Value7216,Value7216,
7217,Value7217,Value7217,
7218,Value7218,Value7218,
7219,Value7219,Value7219,
7220,Value7220,Value7220,
7221,Value7221,Value7221,
7222,Value7222,Value7222,
7223,Value7223,Value7223,
7224,Value7224,Value7224,
7225,Value7225,Value7225,
7226,Value7226,Value7226,
7227,Value7227,Value7227,
7228,Value7228,Value7228,
7229,Value7229,Value7229,
7230,Value7230,Value7230,
7231,Value7231,Value7231,
7232,Value7232,Value7232,
7233,Value7233,Value7233,
7234,Value7234,Value7234,
7235,Value7235,Value7235,
7236,Value7236,Value7236,
7237,Value7237,Value7237,
7238,Value7238,Value7238,
7239,Value7239,Value7239,
7240,Value7240,Value7240,
7241,Value7241,Value7241,
7242,Value7242,Value7242,
7243,Value7243,Value7243,
7244,Value7244,Value7244,
7245,Value7245,Value7245,
7246,Value7246,Value7246,
7247,Value7247,Value7247,
7248,Value7248,Value7248,
7249,Value7249,Value7249,
7250,Value7250,Value7250,
7251,Value7251,Value7251,
7252,Value7252,Value7252,
7253,Value7253,Value7253,
7254,Value7254,Value7254,
7255,Value7255,Value7255,
7256,Value7256,Value7256,
7257,Value7257,Value7257,
7258,Value7258,Value7258,
7259,Value7259,Value7259,
7260,Value7260,Value7260,
7261,Value7261,Value7261,
7262,Value7262,Value7262,
7263,Value7263,Value7263,
7264,Value7264,Value7264,
7265,Value7265,Value7265,
7266,Value7266,Value7266,
7267,Value7267,Value7267,
7268,Value7268,Value7268,
7269,Value7269,Value7269,
7270,Value7270,Value7270,
7271,Value7271,Value7271,
7272,Value7272,Value7272,
7273,Value7273,Value7273,
7274,Value7274,Value7274,
7275,Value7275,Value7275,
7276,Value7276,Value7276,
7277,Value7277,Value7277,
7278,Value7278,Value7278,
7279,Value7279,Value7279,
7280,Value7280,Value7280,
7281,Value7281,Value7281,
7282,Value7282,Value7282,
7283,Value7283,Value7283,
7284,Value7284,Value7284,
7285,Value7285,Value7285,
7286,Value7286,Value7286,
7287,Value7287,Value7287,
7288,Value7288,Value7288,
7289,Value7289,Value7289,
7290,Value7290,Value7290,
7291,Value7291,Value7291,
7292,Value7292,Value7292,
7293,Value7293,Value7293,
7294,Value7294,Value7294,
7295,Value7295,Value7295,
7296,Value7296,Value7296,
7297,Value7297,Value7297,
7298,Value7298,Value7298,
7299,Value7299,Value7299,
7300,Value7300,Value7300,
7301,Value7301,Value7301,
7302,Value7302,Value7302,
7303,Value7303,Value7303,
7304,Value7304,Value7304,
7305,Value7305,Value7305,
7306,Value7306,Value7306,
7307,Value7307,Value7307,
7308,Value7308,Value7308,
7309,Value7309,Value7309,
7310,Value7310,Value7310,
7311,Value7311,Value7311,
7312,Value7312,Value7312,
7313,Value7313,Value7313,
7314,Value7314,Value7314,
7315,Value7315,Value7315,
7316,Value7316,Value7316,
7317,Value7317,Value7317,
7318,Value7318,Value7318,
7319,Value7319,Value7319,
7320,Value7320,Value7320,
7321,Value7321,Value7321,
7322,Value7322,Value7322,
7323,Value7323,Value7323,
7324,Value7324,Value7324,
7325,Value7325,Value7325,
7326,Value7326,Value7326,
7327,Value7327,Value7327,
7328,Value7328,Value7328,
7329,Value7329,Value7329,
7330,Value7330,Value7330,
7331,Value7331,Value7331,
7332,Value7332,Value7332,
7333,Value7333,Value7333,
7334,Value7334,Value7334,
7335,Value7335,Value7335,
7336,Value7336,Value7336,
7337,Value7337,Value7337,
7338,Value7338,Value7338,
7339,Value7339,Value7339,
7340,Value7340,Value7340,
7341,Value7341,Value7341,
7342,Value7342,Value7342,
7343,Value7343,Value7343,
7344,Value7344,Value7344,
7345,Value7345,Value7345,
7346,Value7346,Value7346,
7347,Value7347,Value7347,
7348,Value7348,Value7348,
7349,Value7349,Value7349,
7350,Value7350,Value7350,
7351,Value7351,Value7351,
7352,Value7352,Value7352,
7353,Value7353,Value7353,
7354,Value7354,Value7354,
7355,Value7355,Value7355,
7356,Value7356,Value7356,
7357,Value7357,Value7357,
7358,Value7358,Value7358,
7359,Value7359,Value7359,
7360,Value7360,Value7360,
7361,Value7361,Value7361,
7362,Value7362,Value7362,
7363,Value7363,Value7363,
7364,Value7364,Value7364,
7365,Value7365,Value7365,
7366,Value7366,Value7366,
7367,Value7367,Value7367,
7368,Value7368,Value7368,
7369,Value7369,Value7369,
7370,Value7370,Value7370,
7371,Value7371,Value7371,
7372,Value7372,Value7372,
7373,Value7373,Value7373,
7374,Value7374,Value7374,
7375,Value7375,Value7375,
7376,Value7376,Value7376,
7377,Value7377,Value7377,
7378,Value7378,Value7378,
7379,Value7379,Value7379,
7380,Value7380,Value7380,
7381,Value7381,Value7381,
7382,Value7382,Value7382,
7383,Value7383,Value7383,
7384,Value7384,Value7384,
7385,Value7385,Value7385,
7386,Value7386,Value7386,
7387,Value7387,Value7387,
7388,Value7388,Value7388,
7389,Value7389,Value7389,
7390,Value7390,Value7390,
7391,Value7391,Value7391,
7392,Value7392,Value7392,
7393,Value7393,Value7393,
7394,Value7394,Value7394,
7395,Value7395,Value7395,
7396,Value7396,Value7396,
7397,Value7397,Value7397,
7398,Value7398,Value7398,
7399,Value7399,Value7399,
7400,Value7400,Value7400,
7401,Value7401,Value7401,
7402,Value7402,Value7402,
7403,Value7403,Value7403,
7404,Value7404,Value7404,
7405,Value7405,Value7405,
7406,Value7406,Value7406,
7407,Value7407,Value7407,
7408,Value7408,Value7408,
7409,Value7409,Value7409,
7410,Value7410,Value7410,
7411,Value7411,Value7411,
7412,Value7412,Value7412,
7413,Value7413,Value7413,
7414,Value7414,Value7414,
7415,Value7415,Value7415,
7416,Value7416,Value7416,
7417,Value7417,Value7417,
7418,Value7418,Value7418,
7419,Value7419,Value7419,
7420,Value7420,Value7420,
7421,Value7421,Value7421,
7422,Value7422,Value7422,
7423,Value7423,Value7423,
7424,Value7424,Value7424,
7425,Value7425,Value7425,
7426,Value7426,Value7426,
7427,Value7427,Value7427,
7428,Value7428,Value7428,
7429,Value7429,Value7429,
7430,Value7430,Value7430,
7431,Value7431,Value7431,
7432,Value7432,Value7432,
7433,Value7433,Value7433,
7434,Value7434,Value7434,
7435,Value7435,Value7435,
7436,Value7436,Value7436,
7437,Value7437,Value7437,
7438,Value7438,Value7438,
7439,Value7439,Value7439,
7440,Value7440,Value7440,
7441,Value7441,Value7441,
7442,Value7442,Value7442,
7443,Value7443,Value7443,
7444,Value7444,Value7444,
7445,Value7445,Value7445,
7446,Value7446,Value7446,
7447,Value7447,Value7447,
7448,Value7448,Value7448,
7449,Value7449,Value7449,
7450,Value7450,Value7450,
7451,Value7451,Value7451,
7452,Value7452,Value7452,
7453,Value7453,Value7453,
7454,Value7454,Value7454,
7455,Value7455,Value7455,
7456,Value7456,Value7456,
7457,Value7457,Value7457,
7458,Value7458,Value7458,
7459,Value7459,Value7459,
7460,Value7460,Value7460,
7461,Value7461,Value7461,
7462,Value7462,Value7462,
7463,Value7463,Value7463,
7464,Value7464,Value7464,
7465,Value7465,Value7465,
7466,Value7466,Value7466,
7467,Value7467,Value7467,
7468,Value7468,Value7468,
7469,Value7469,Value7469,
7470,Value7470,Value7470,
7471,Value7471,Value7471,
7472,Value7472,Value7472,
7473,Value7473,Value7473,
7474,Value7474,Value7474,
7475,Value7475,Value7475,
7476,Value7476,Value7476,
7477,Value7477,Value7477,
7478,Value7478,Value7478,
7479,Value7479,Value7479,
7480,Value7480,Value7480,
7481,Value7481,Value7481,
7482,Value7482,Value7482,
7483,Value7483,Value7483,
7484,Value7484,Value7484,
7485,Value7485,Value7485,
7486,Value7486,Value7486,
7487,Value7487,Value7487,
7488,Value7488,Value7488,
7489,Value7489,Value7489,
7490,Value7490,Value7490,
7491,Value7491,Value7491,
7492,Value7492,Value7492,
7493,Value7493,Value7493,
7494,Value7494,Value7494,
7495,Value7495,Value7495,
7496,Value7496,Value7496,
7497,Value7497,Value7497,
7498,Value7498,Value7498,
7499,Value7499,Value7499,
7500,Value7500,Value7500,
7501,Value7501,Value7501,
7502,Value7502,Value7502,
7503,Value7503,Value7503,
7504,Value7504,Value7504,
7505,Value7505,Value7505,
7506,Value7506,Value7506,
7507,Value7507,Value7507,
7508,Value7508,Value7508,
7509,Value7509,Value7509,
7510,Value7510,Value7510,
7511,Value7511,Value7511,
7512,Value7512,Value7512,
7513,Value7513,Value7513,
7514,Value7514,Value7514,
7515,Value7515,Value7515,
7516,Value7516,Value7516,
7517,Value7517,Value7517,
7518,Value7518,Value7518,
7519,Value7519,Value7519,
7520,Value7520,Value7520,
7521,Value7521,Value7521,
7522,Value7522,Value7522,
7523,Value7523,Value7523,
7524,Value7524,Value7524,
7525,Value7525,Value7525,
7526,Value7526,Value7526,
7527,Value7527,Value7527,
7528,Value7528,Value7528,
7529,Value7529,Value7529,
7530,Value7530,Value7530,
7531,Value7531,Value7531,
7532,Value7532,Value7532,
7533,Value7533,Value7533,
7534,Value7534,Value7534,
7535,Value7535,Value7535,
7536,Value7536,Value7536,
7537,Value7537,Value7537,
7538,Value7538,Value7538,
7539,Value7539,Value7539,
7540,Value7540,Value7540,
7541,Value7541,Value7541,
7542,Value7542,Value7542,
7543,Value7543,Value7543,
7544,Value7544,Value7544,
7545,Value7545,Value7545,
7546,Value7546,Value7546,
7547,Value7547,Value7547,
7548,Value7548,Value7548,
7549,Value7549,Value7549,
7550,Value7550,Value7550,
7551,Value7551,Value7551,
7552,Value7552,Value7552,
7553,Value7553,Value7553,
7554,Value7554,Value7554,
7555,Value7555,Value7555,
7556,Value7556,Value7556,
7557,Value7557,Value7557,
7558,Value7558,Value7558,
7559,Value7559,Value7559,
7560,Value7560,Value7560,
7561,Value7561,Value7561,
7562,Value7562,Value7562,
7563,Value7563,Value7563,
7564,Value7564,Value7564,
7565,Value7565,Value7565,
7566,Value7566,Value7566,
7567,Value7567,Value7567,
7568,Value7568,Value7568,
7569,Value7569,Value7569,
7570,Value7570,Value7570,
7571,Value7571,Value7571,
7572,Value7572,Value7572,
7573,Value7573,Value7573,
7574,Value7574,Value7574,
7575,Value7575,Value7575,
7576,Value7576,Value7576,
7577,Value7577,Value7577,
7578,Value7578,Value7578,
7579,Value7579,Value7579,
7580,Value7580,Value7580,
7581,Value7581,Value7581,
7582,Value7582,Value7582,
7583,Value7583,Value7583,
7584,Value7584,Value7584,
7585,Value7585,Value7585,
7586,Value7586,Value7586,
7587,Value7587,Value7587,
7588,Value7588,Value7588,
7589,Value7589,Value7589,
7590,Value7590,Value7590,
7591,Value7591,Value7591,
7592,Value7592,Value7592,
7593,Value7593,Value7593,
7594,Value7594,Value7594,
7595,Value7595,Value7595,
7596,Value7596,Value7596,
7597,Value7597,Value7597,
7598,Value7598,Value7598,
7599,Value7599,Value7599,
7600,Value7600,Value7600,
7601,Value7601,Value7601,
7602,Value7602,Value7602,
7603,Value7603,Value7603,
7604,Value7604,Value7604,
7605,Value7605,Value7605,
7606,Value7606,Value7606,
7607,Value7607,Value7607,
7608,Value7608,Value7608,
7609,Value7609,Value7609,
7610,Value7610,Value7610,
7611,Value7611,Value7611,
7612,Value7612,Value7612,
7613,Value7613,Value7613,
7614,Value7614,Value7614,
7615,Value7615,Value7615,
7616,Value7616,Value7616,
7617,Value7617,Value7617,
7618,Value7618,Value7618,
7619,Value7619,Value7619,
7620,Value7620,Value7620,
7621,Value7621,Value7621,
7622,Value7622,Value7622,
7623,Value7623,Value7623,
7624,Value7624,Value7624,
7625,Value7625,Value7625,
7626,Value7626,Value7626,
7627,Value7627,Value7627,
7628,Value7628,Value7628,
7629,Value7629,Value7629,
7630,Value7630,Value7630,
7631,Value7631,Value7631,
7632,Value7632,Value7632,
7633,Value7633,Value7633,
7634,Value7634,Value7634,
7635,Value7635,Value7635,
7636,Value7636,Value7636,
7637,Value7637,Value7637,
7638,Value7638,Value7638,
7639,Value7639,Value7639,
7640,Value7640,Value7640,
7641,Value7641,Value7641,
7642,Value7642,Value7642,
7643,Value7643,Value7643,
7644,Value7644,Value7644,
7645,Value7645,Value7645,
7646,Value7646,Value7646,
7647,Value7647,Value7647,
7648,Value7648,Value7648,
7649,Value7649,Value7649,
7650,Value7650,Value7650,
7651,Value7651,Value7651,
7652,Value7652,Value7652,
7653,Value7653,Value7653,
7654,Value7654,Value7654,
7655,Value7655,Value7655,
7656,Value7656,Value7656,
7657,Value7657,Value7657,
7658,Value7658,Value7658,
7659,Value7659,Value7659,
7660,Value7660,Value7660,
7661,Value7661,Value7661,
7662,Value7662,Value7662,
7663,Value7663,Value7663,
7664,Value7664,Value7664,
7665,Value7665,Value7665,
7666,Value7666,Value7666,
7667,Value7667,Value7667,
7668,Value7668,Value7668,
7669,Value7669,Value7669,
7670,Value7670,Value7670,
7671,Value7671,Value7671,
7672,Value7672,Value7672,
7673,Value7673,Value7673,
7674,Value7674,Value7674,
7675,Value7675,Value7675,
7676,Value7676,Value7676,
7677,Value7677,Value7677,
7678,Value7678,Value7678,
7679,Value7679,Value7679,
7680,Value7680,Value7680,
7681,Value7681,Value7681,
7682,Value7682,Value7682,
7683,Value7683,Value7683,
7684,Value7684,Value7684,
7685,Value7685,Value7685,
7686,Value7686,Value7686,
7687,Value7687,Value7687,
7688,Value7688,Value7688,
7689,Value7689,Value7689,
7690,Value7690,Value7690,
7691,Value7691,Value7691,
7692,Value7692,Value7692,
7693,Value7693,Value7693,
7694,Value7694,Value7694,
7695,Value7695,Value7695,
7696,Value7696,Value7696,
7697,Value7697,Value7697,
7698,Value7698,Value7698,
7699,Value7699,Value7699,
7700,Value7700,Value7700,
7701,Value7701,Value7701,
7702,Value7702,Value7702,
7703,Value7703,Value7703,
7704,Value7704,Value7704,
7705,Value7705,Value7705,
7706,Value7706,Value7706,
7707,Value7707,Value7707,
7708,Value7708,Value7708,
7709,Value7709,Value7709,
7710,Value7710,Value7710,
7711,Value7711,Value7711,
7712,Value7712,Value7712,
7713,Value7713,Value7713,
7714,Value7714,Value7714,
7715,Value7715,Value7715,
7716,Value7716,Value7716,
7717,Value7717,Value7717,
7718,Value7718,Value7718,
7719,Value7719,Value7719,
7720,Value7720,Value7720,
7721,Value7721,Value7721,
7722,Value7722,Value7722,
7723,Value7723,Value7723,
7724,Value7724,Value7724,
7725,Value7725,Value7725,
7726,Value7726,Value7726,
7727,Value7727,Value7727,
7728,Value7728,Value7728,
7729,Value7729,Value7729,
7730,Value7730,Value7730,
7731,Value7731,Value7731,
7732,Value7732,Value7732,
7733,Value7733,Value7733,
7734,Value7734,Value7734,
7735,Value7735,Value7735,
7736,Value7736,Value7736,
7737,Value7737,Value7737,
7738,Value7738,Value7738,
7739,Value7739,Value7739,
7740,Value7740,Value7740,
7741,Value7741,Value7741,
7742,Value7742,Value7742,
7743,Value7743,Value7743,
7744,Value7744,Value7744,
7745,Value7745,Value7745,
7746,Value7746,Value7746,
7747,Value7747,Value7747,
7748,Value7748,Value7748,
7749,Value7749,Value7749,
7750,Value7750,Value7750,
7751,Value7751,Value7751,
7752,Value7752,Value7752,
7753,Value7753,Value7753,
7754,Value7754,Value7754,
7755,Value7755,Value7755,
7756,Value7756,Value7756,
7757,Value7757,Value7757,
7758,Value7758,Value7758,
7759,Value7759,Value7759,
7760,Value7760,Value7760,
7761,Value7761,Value7761,
7762,Value7762,Value7762,
7763,Value7763,Value7763,
7764,Value7764,Value7764,
7765,Value7765,Value7765,
7766,Value7766,Value7766,
7767,Value7767,Value7767,
7768,Value7768,Value7768,
7769,Value7769,Value7769,
7770,Value7770,Value7770,
7771,Value7771,Value7771,
7772,Value7772,Value7772,
7773,Value7773,Value7773,
7774,Value7774,Value7774,
7775,Value7775,Value7775,
7776,Value7776,Value7776,
7777,Value7777,Value7777,
7778,Value7778,Value7778,
7779,Value7779,Value7779,
7780,Value7780,Value7780,
7781,Value7781,Value7781,
7782,Value7782,Value7782,
7783,Value7783,Value7783,
7784,Value7784,Value7784,
7785,Value7785,Value7785,
7786,Value7786,Value7786,
7787,Value7787,Value7787,
7788,Value7788,Value7788,
7789,Value7789,Value7789,
7790,Value7790,Value7790,
7791,Value7791,Value7791,
7792,Value7792,Value7792,
7793,Value7793,Value7793,
7794,Value7794,Value7794,
7795,Value7795,Value7795,
7796,Value7796,Value7796,
7797,Value7797,Value7797,
7798,Value7798,Value7798,
7799,Value7799,Value7799,
7800,Value7800,Value7800,
7801,Value7801,Value7801,
7802,Value7802,Value7802,
7803,Value7803,Value7803,
7804,Value7804,Value7804,
7805,Value7805,Value7805,
7806,Value7806,Value7806,
7807,Value7807,Value7807,
7808,Value7808,Value7808,
7809,Value7809,Value7809,
7810,Value7810,Value7810,
7811,Value7811,Value7811,
7812,Value7812,Value7812,
7813,Value7813,Value7813,
7814,Value7814,Value7814,
7815,Value7815,Value7815,
7816,Value7816,Value7816,
7817,Value7817,Value7817,
7818,Value7818,Value7818,
7819,Value7819,Value7819,
7820,Value7820,Value7820,
7821,Value7821,Value7821,
7822,Value7822,Value7822,
7823,Value7823,Value7823,
7824,Value7824,Value7824,
7825,Value7825,Value7825,
7826,Value7826,Value7826,
7827,Value7827,Value7827,
7828,Value7828,Value7828,
7829,Value7829,Value7829,
7830,Value7830,Value7830,
7831,Value7831,Value7831,
7832,Value7832,Value7832,
7833,Value7833,Value7833,
7834,Value7834,Value7834,
7835,Value7835,Value7835,
7836,Value7836,Value7836,
7837,Value7837,Value7837,
7838,Value7838,Value7838,
7839,Value7839,Value7839,
7840,Value7840,Value7840,
7841,Value7841,Value7841,
7842,Value7842,Value7842,
7843,Value7843,Value7843,
7844,Value7844,Value7844,
7845,Value7845,Value7845,
7846,Value7846,Value7846,
7847,Value7847,Value7847,
7848,Value7848,Value7848,
7849,Value7849,Value7849,
7850,Value7850,Value7850,
7851,Value7851,Value7851,
7852,Value7852,Value7852,
7853,Value7853,Value7853,
7854,Value7854,Value7854,
7855,Value7855,Value7855,
7856,Value7856,Value7856,
7857,Value7857,Value7857,
7858,Value7858,Value7858,
7859,Value7859,Value7859,
7860,Value7860,Value7860,
7861,Value7861,Value7861,
7862,Value7862,Value7862,
7863,Value7863,Value7863,
7864,Value7864,Value7864,
7865,Value7865,Value7865,
7866,Value7866,Value7866,
7867,Value7867,Value7867,
7868,Value7868,Value7868,
7869,Value7869,Value7869,
7870,Value7870,Value7870,
7871,Value7871,Value7871,
7872,Value7872,Value7872,
7873,Value7873,Value7873,
7874,Value7874,Value7874,
7875,Value7875,Value7875,
7876,Value7876,Value7876,
7877,Value7877,Value7877,
7878,Value7878,Value7878,
7879,Value7879,Value7879,
7880,Value7880,Value7880,
7881,Value7881,Value7881,
7882,Value7882,Value7882,
7883,Value7883,Value7883,
7884,Value7884,Value7884,
7885,Value7885,Value7885,
7886,Value7886,Value7886,
7887,Value7887,Value7887,
7888,Value7888,Value7888,
7889,Value7889,Value7889,
7890,Value7890,Value7890,
7891,Value7891,Value7891,
7892,Value7892,Value7892,
7893,Value7893,Value7893,
7894,Value7894,Value7894,
7895,Value7895,Value7895,
7896,Value7896,Value7896,
7897,Value7897,Value7897,
7898,Value7898,Value7898,
7899,Value7899,Value7899,
7900,Value7900,Value7900,
7901,Value7901,Value7901,
7902,Value7902,Value7902,
7903,Value7903,Value7903,
7904,Value7904,Value7904,
7905,Value7905,Value7905,
7906,Value7906,Value7906,
7907,Value7907,Value7907,
7908,Value7908,Value7908,
7909,Value7909,Value7909,
7910,Value7910,Value7910,
7911,Value7911,Value7911,
7912,Value7912,Value7912,
7913,Value7913,Value7913,
7914,Value7914,Value7914,
7915,Value7915,Value7915,
7916,Value7916,Value7916,
7917,Value7917,Value7917,
7918,Value7918,Value7918,
7919,Value7919,Value7919,
7920,Value7920,Value7920,
7921,Value7921,Value7921,
7922,Value7922,Value7922,
7923,Value7923,Value7923,
7924,Value7924,Value7924,
7925,Value7925,Value7925,
7926,Value7926,Value7926,
7927,Value7927,Value7927,
7928,Value7928,Value7928,
7929,Value7929,Value7929,
7930,Value7930,Value7930,
7931,Value7931,Value7931,
7932,Value7932,Value7932,
7933,Value7933,Value7933,
7934,Value7934,Value7934,
7935,Value7935,Value7935,
7936,Value7936,Value7936,
7937,Value7937,Value7937,
7938,Value7938,Value7938,
7939,Value7939,Value7939,
7940,Value7940,Value7940,
7941,Value7941,Value7941,
7942,Value7942,Value7942,
7943,Value7943,Value7943,
7944,Value7944,Value7944,
7945,Value7945,Value7945,
7946,Value7946,Value7946,
7947,Value7947,Value7947,
7948,Value7948,Value7948,
7949,Value7949,Value7949,
7950,Value7950,Value7950,
7951,Value7951,Value7951,
7952,Value7952,Value7952,
7953,Value7953,Value7953,
7954,Value7954,Value7954,
7955,Value7955,Value7955,
7956,Value7956,Value7956,
7957,Value7957,Value7957,
7958,Value7958,Value7958,
7959,Value7959,Value7959,
7960,Value7960,Value7960,
7961,Value7961,Value7961,
7962,Value7962,Value7962,
7963,Value7963,Value7963,
7964,Value7964,Value7964,
7965,Value7965,Value7965,
7966,Value7966,Value7966,
7967,Value7967,Value7967,
7968,Value7968,Value7968,
7969,Value7969,Value7969,
7970,Value7970,Value7970,
7971,Value7971,Value7971,
7972,Value7972,Value7972,
7973,Value7973,Value7973,
7974,Value7974,Value7974,
7975,Value7975,Value7975,
7976,Value7976,Value7976,
7977,Value7977,Value7977,
7978,Value7978,Value7978,
7979,Value7979,Value7979,
7980,Value7980,Value7980,
7981,Value7981,Value7981,
7982,Value7982,Value7982,
7983,Value7983,Value7983,
7984,Value7984,Value7984,
7985,Value7985,Value7985,
7986,Value7986,Value7986,
7987,Value7987,Value7987,
7988,Value7988,Value7988,
7989,Value7989,Value7989,
7990,Value7990,Value7990,
7991,Value7991,Value7991,
7992,Value7992,Value7992,
7993,Value7993,Value7993,
7994,Value7994,Value7994,
7995,Value7995,Value7995,
